800 600 14
1 15.000000 15.000000 2
2 200 100 100 4
9 20 1.000000 0.000000 3.000000 9.000000
1.200000 1000.000000 2.000000
376 10 0.050000
0 15.000000 15.000000 744.333313 486.000000
22 1.000000 3.000000 0 410.000000 315.000000 348.371338 169.996399 0.226947 0.033280
23 1.000000 3.000000 0 406.000000 264.000000 369.796265 257.432343 0.461221 0.176450
24 1.000000 3.000000 0 440.000000 325.000000 720.073242 450.644409 0.735654 0.948057
25 1.000000 3.000000 0 394.000000 295.000000 390.801483 243.899887 -0.003651 0.746259
26 1.000000 3.000000 1 449.000000 316.000000 743.983826 485.453888 -0.646852 -1.010734
27 1.000000 3.000000 0 410.000000 316.000000 348.278870 172.630142 0.277046 0.083704
28 1.000000 3.000000 0 359.000000 273.000000 384.287842 242.345505 -0.015123 0.217030
29 1.000000 3.000000 0 398.000000 255.000000 368.948090 267.235413 0.361574 0.161764
30 1.000000 3.000000 0 436.000000 312.000000 715.040039 444.340118 0.767180 0.922733
31 1.000000 3.000000 0 393.000000 271.000000 374.931763 253.575546 0.187972 0.314601
32 1.000000 3.000000 0 366.000000 306.000000 463.626373 284.108551 0.502259 0.725202
33 1.000000 3.000000 0 367.000000 318.000000 464.039642 283.623077 0.645512 0.573615
34 1.000000 3.000000 0 436.000000 340.000000 720.144897 450.722870 0.735070 0.948511
35 1.000000 3.000000 0 367.000000 293.000000 434.914551 265.717743 0.224679 0.625366
36 1.000000 3.000000 0 360.000000 295.000000 462.266510 281.820984 0.544456 0.617993
37 1.000000 3.000000 0 399.000000 320.000000 385.099365 232.503693 -0.104353 0.921006
38 1.000000 3.000000 0 412.000000 307.000000 342.648041 206.511505 0.591122 0.588613
39 1.000000 3.000000 0 387.000000 254.000000 367.567657 263.320618 0.237060 0.070920
40 1.000000 3.000000 0 435.000000 283.000000 669.707825 405.919037 1.057345 0.567469
41 1.000000 3.000000 0 399.000000 334.000000 375.736115 215.227890 -0.163043 0.743685
42 1.000000 3.000000 1 449.000000 312.000000 744.337524 486.005829 0.693670 0.979194
43 1.000000 3.000000 0 353.000000 310.000000 452.419556 284.134277 1.023682 -0.127432
44 1.000000 3.000000 0 387.000000 301.000000 406.799011 242.930786 -0.033171 0.688214
45 1.000000 3.000000 0 367.000000 273.000000 385.557800 247.793320 0.011957 0.269169
46 1.000000 3.000000 0 415.000000 310.000000 306.541626 258.642090 0.184984 0.538571
47 1.000000 3.000000 1 446.000000 331.000000 742.677002 483.413574 0.648098 1.009935
48 1.000000 3.000000 0 419.000000 315.000000 379.860321 260.961761 -0.160016 -1.189283
49 1.000000 3.000000 0 351.000000 305.000000 455.440613 283.251953 0.986964 -0.038764
50 1.000000 3.000000 0 358.000000 268.000000 376.820404 241.239716 -0.047635 0.184345
51 1.000000 3.000000 0 448.000000 268.000000 620.328247 387.079468 1.144132 0.361886
52 1.000000 3.000000 0 365.000000 349.000000 438.706848 288.649445 1.096812 -0.188874
53 1.000000 3.000000 0 438.000000 327.000000 714.172546 443.320618 0.773090 0.917787
54 1.000000 3.000000 0 359.000000 327.000000 446.364014 286.678955 1.075057 -0.214222
55 1.000000 3.000000 0 432.000000 296.000000 692.872986 421.753418 0.922716 0.767200
56 1.000000 3.000000 0 361.000000 333.000000 445.649902 287.325897 1.086189 -0.195296
57 1.000000 3.000000 0 432.000000 312.000000 697.899292 426.202393 0.887658 0.807504
58 1.000000 3.000000 1 447.000000 335.000000 743.593933 485.058990 -0.741386 -0.943582
59 1.000000 3.000000 0 373.000000 284.000000 401.619690 252.008575 0.045456 0.443801
60 1.000000 3.000000 0 439.000000 342.000000 732.471375 467.846100 0.673733 0.993018
61 1.000000 3.000000 0 360.000000 304.000000 467.360931 286.125397 0.708198 0.501535
62 1.000000 3.000000 0 355.000000 256.000000 364.049316 242.967499 -0.117856 0.080955
63 1.000000 3.000000 0 438.000000 324.000000 712.216003 441.025055 0.786269 0.906522
64 1.000000 3.000000 0 422.000000 291.000000 549.123474 363.487854 1.140844 0.372123
65 1.000000 3.000000 0 431.000000 282.000000 634.705933 391.557739 1.140047 0.374556
66 1.000000 3.000000 0 410.000000 281.000000 349.755188 235.661926 0.277492 0.278649
67 1.000000 3.000000 0 400.000000 325.000000 377.218719 222.788681 -0.215884 0.867635
68 1.000000 3.000000 0 380.000000 340.000000 417.926941 244.503647 0.372833 0.198378
69 1.000000 3.000000 0 355.000000 341.000000 405.086273 295.187988 0.771331 -0.211501
70 1.000000 3.000000 0 418.000000 337.000000 530.236084 351.760742 0.896833 0.797302
71 1.000000 3.000000 0 387.000000 329.000000 404.908264 236.244156 0.249138 0.394845
72 1.000000 3.000000 0 372.000000 322.000000 451.313538 272.950256 0.453573 0.630164
73 1.000000 3.000000 0 391.000000 270.000000 375.668732 254.441376 0.177284 0.296271
74 1.000000 3.000000 0 359.000000 266.000000 374.748871 242.307388 -0.049556 0.174233
75 1.000000 3.000000 0 356.000000 348.000000 398.172211 296.216248 0.678349 -0.010678
76 1.000000 3.000000 0 359.000000 266.000000 374.748871 242.307388 -0.049556 0.174233
77 1.000000 3.000000 0 355.000000 316.000000 448.670013 285.047455 1.049030 -0.205202
78 1.000000 3.000000 0 425.000000 295.000000 625.041992 388.383698 1.143122 0.365065
79 1.000000 3.000000 0 390.000000 349.000000 393.838745 229.204086 0.552700 0.231463
80 1.000000 3.000000 0 436.000000 271.000000 566.453064 369.907013 1.156202 0.321244
81 1.000000 3.000000 0 381.000000 348.000000 412.040039 241.417343 0.493232 0.001718
82 1.000000 3.000000 0 402.000000 331.000000 359.553589 190.899033 -0.419565 0.445891
83 1.000000 3.000000 0 376.000000 284.000000 399.444580 251.943069 0.040664 0.465488
84 1.000000 3.000000 0 373.000000 281.000000 396.517639 251.255066 0.039939 0.402253
85 1.000000 3.000000 0 428.000000 341.000000 684.900940 415.612427 0.975776 0.698470
86 1.000000 3.000000 0 420.000000 317.000000 452.194794 275.921631 0.594828 -0.741925
87 1.000000 3.000000 0 372.000000 342.000000 449.373566 272.365631 0.755777 0.260825
88 1.000000 3.000000 0 389.000000 266.000000 374.637970 256.677338 0.192618 0.227649
89 1.000000 3.000000 0 414.000000 299.000000 318.238556 252.053818 -0.052135 0.242118
90 1.000000 3.000000 0 434.000000 321.000000 693.124023 422.031525 0.921330 0.768864
91 1.000000 3.000000 0 449.000000 295.000000 738.686157 477.246490 0.655749 1.004984
92 1.000000 3.000000 0 389.000000 306.000000 405.037476 241.883484 -0.004542 0.705804
93 1.000000 3.000000 0 361.000000 264.000000 373.264832 244.305267 -0.039557 0.161118
94 1.000000 3.000000 0 351.000000 301.000000 459.455719 282.519958 0.906304 0.118331
95 1.000000 3.000000 0 363.000000 290.000000 426.797974 260.230316 0.206759 0.478682
96 1.000000 3.000000 0 374.000000 346.000000 441.928009 265.796356 0.701066 0.199394
97 1.000000 3.000000 0 388.000000 278.000000 382.389191 251.302689 0.081227 0.431990
98 1.000000 3.000000 0 379.000000 266.000000 376.919189 254.248322 0.100362 0.210513
99 1.000000 3.000000 0 413.000000 303.000000 323.280945 240.408051 0.327208 0.591650
100 1.000000 3.000000 0 397.000000 291.000000 379.061737 240.912399 -0.023288 0.688096
101 1.000000 3.000000 0 394.000000 319.000000 398.225922 238.360184 0.105613 0.759361
102 1.000000 3.000000 0 358.000000 269.000000 378.136078 241.196518 -0.042600 0.190134
103 1.000000 3.000000 0 364.000000 250.000000 363.427246 251.673096 -0.001335 -0.017524
104 1.000000 3.000000 0 385.000000 328.000000 407.271698 237.427505 0.221198 0.354548
105 1.000000 3.000000 0 399.000000 269.000000 371.292328 253.702972 0.287989 0.272922
106 1.000000 3.000000 0 351.000000 250.000000 360.263672 245.154785 -0.199760 0.016646
107 1.000000 3.000000 0 415.000000 291.000000 330.338867 250.779709 -0.239472 -0.037273
108 1.000000 3.000000 0 407.000000 326.000000 347.822479 163.057419 0.072974 -0.135346
109 1.000000 3.000000 0 357.000000 260.000000 367.877411 242.437851 -0.084007 0.120378
110 1.000000 3.000000 0 430.000000 323.000000 666.567749 404.376801 1.071321 0.540622
111 1.000000 3.000000 0 400.000000 306.000000 388.112732 239.054291 -0.117519 0.979427
112 1.000000 3.000000 0 419.000000 291.000000 431.036072 286.058350 0.282933 -0.293774
113 1.000000 3.000000 0 435.000000 349.000000 727.973511 461.328705 0.692749 0.979847
114 1.000000 3.000000 0 407.000000 298.000000 352.464661 208.334885 0.014282 0.536920
115 1.000000 3.000000 0 354.000000 307.000000 458.600433 284.147064 0.965715 0.042406
116 1.000000 3.000000 0 391.000000 298.000000 400.129761 244.233566 0.019889 0.742359
117 1.000000 3.000000 0 376.000000 251.000000 365.313477 258.753662 0.133158 -0.002665
118 1.000000 3.000000 0 369.000000 290.000000 419.344147 257.556580 0.110894 0.532839
119 1.000000 3.000000 0 351.000000 304.000000 456.652222 283.087341 0.969325 0.001133
120 1.000000 3.000000 0 421.000000 252.000000 386.913605 278.145233 0.770694 0.324497
121 1.000000 3.000000 0 376.000000 322.000000 435.456451 260.610687 0.253110 0.628642
122 1.000000 3.000000 0 353.000000 293.000000 453.502441 274.305481 0.597285 0.382129
123 1.000000 3.000000 0 415.000000 262.000000 366.618500 256.877075 0.655762 0.028883
124 1.000000 3.000000 0 369.000000 275.000000 388.363586 249.011276 0.022865 0.302048
125 1.000000 3.000000 0 372.000000 301.000000 445.113312 272.608826 0.214430 0.843362
126 1.000000 3.000000 1 448.000000 323.000000 744.093689 485.625366 -0.646588 -1.010903
127 1.000000 3.000000 0 358.000000 269.000000 378.136078 241.196518 -0.042600 0.190134
128 1.000000 3.000000 0 416.000000 343.000000 525.848511 347.874756 0.909330 0.783019
129 1.000000 3.000000 0 368.000000 273.000000 385.564514 248.350449 0.015923 0.274526
130 1.000000 3.000000 0 443.000000 272.000000 639.436462 393.123291 1.136149 0.386219
131 1.000000 3.000000 0 382.000000 336.000000 412.116974 240.273132 0.306587 0.228568
132 1.000000 3.000000 0 373.000000 309.000000 444.729797 270.987732 0.245782 0.798090
133 1.000000 3.000000 0 437.000000 292.000000 706.454712 434.589996 0.826114 0.870366
134 1.000000 3.000000 0 401.000000 291.000000 368.658386 233.527328 -0.030612 0.658065
135 1.000000 3.000000 0 399.000000 324.000000 382.877045 228.644455 -0.115138 0.888325
136 1.000000 3.000000 0 445.000000 325.000000 737.908691 476.035950 0.656689 1.004370
137 1.000000 3.000000 1 449.000000 300.000000 743.221680 484.266541 0.648431 1.009721
138 1.000000 3.000000 0 368.000000 314.000000 461.869965 282.161438 0.533835 0.674686
139 1.000000 3.000000 0 412.000000 339.000000 343.261383 275.323669 -0.556684 -0.818008
140 1.000000 3.000000 0 439.000000 335.000000 724.940186 457.117706 0.708141 0.968781
141 1.000000 3.000000 0 443.000000 289.000000 718.118835 448.135803 0.747443 0.938792
142 1.000000 3.000000 0 360.000000 251.000000 363.112213 248.798752 -0.055614 0.004292
143 1.000000 3.000000 0 409.000000 326.000000 343.735992 190.520981 0.530491 0.374177
144 1.000000 3.000000 0 396.000000 279.000000 374.416870 247.272293 0.122328 0.457119
145 1.000000 3.000000 0 401.000000 341.000000 356.863251 175.854218 -0.315541 0.116374
146 1.000000 3.000000 0 402.000000 334.000000 357.045593 182.003784 -0.398425 0.271402
147 1.000000 3.000000 0 427.000000 277.000000 495.762115 341.602966 0.815556 0.880266
148 1.000000 3.000000 1 445.000000 314.000000 740.663757 480.284332 0.651034 1.008045
149 1.000000 3.000000 0 371.000000 296.000000 439.122009 268.664215 0.191519 0.766453
150 1.000000 3.000000 0 407.000000 320.000000 347.693695 158.468277 -0.221783 -0.207446
151 1.000000 3.000000 0 371.000000 255.000000 367.967133 253.969223 0.069077 0.045269
152 1.000000 3.000000 0 447.000000 270.000000 637.677551 392.546051 1.137854 0.381169
153 1.000000 3.000000 0 405.000000 265.000000 369.627411 256.376282 0.432856 0.191173
154 1.000000 3.000000 0 386.000000 268.000000 376.713593 255.289169 0.147297 0.255057
155 1.000000 3.000000 0 407.000000 328.000000 347.343903 166.830490 0.183345 -0.064032
156 1.000000 3.000000 0 405.000000 300.000000 358.276093 211.561417 -0.220358 0.651387
157 1.000000 3.000000 0 367.000000 267.000000 377.994659 248.037674 0.006885 0.203994
158 1.000000 3.000000 0 401.000000 326.000000 370.479645 214.084152 -0.325633 0.793338
159 1.000000 3.000000 0 395.000000 299.000000 394.593445 242.928955 0.004879 0.816491
160 1.000000 3.000000 0 356.000000 346.000000 401.059692 295.973938 0.718586 -0.093495
161 1.000000 3.000000 0 390.000000 260.000000 371.399231 260.602997 0.246594 0.145491
162 1.000000 3.000000 0 430.000000 267.000000 347.410980 218.505310 -0.325329 -0.322119
163 1.000000 3.000000 0 439.000000 325.000000 716.519836 446.162628 0.757739 0.930501
164 1.000000 3.000000 0 383.000000 260.000000 371.996826 258.147217 0.170989 0.125666
165 1.000000 3.000000 0 424.000000 293.000000 601.565491 380.731354 1.139198 0.377131
166 1.000000 3.000000 0 383.000000 297.000000 409.707611 248.434509 -0.028523 0.688603
167 1.000000 3.000000 0 398.000000 280.000000 372.009552 245.130295 0.128252 0.469716
168 1.000000 3.000000 0 369.000000 253.000000 366.242401 253.530685 0.052590 0.018771
169 1.000000 3.000000 1 448.000000 305.000000 744.613525 486.437500 0.647241 1.010485
170 1.000000 3.000000 0 423.000000 305.000000 591.110474 377.022919 1.135606 0.387815
171 1.000000 3.000000 0 435.000000 330.000000 704.826782 432.949768 0.838113 0.858817
172 1.000000 3.000000 0 355.000000 253.000000 362.470917 244.789856 -0.125330 0.044575
173 1.000000 3.000000 0 399.000000 258.000000 370.567932 264.605774 0.373286 0.169596
174 1.000000 3.000000 0 381.000000 344.000000 413.233124 241.515671 0.429631 0.085124
175 1.000000 3.000000 0 359.000000 339.000000 426.401123 290.829254 1.004471 -0.347373
176 1.000000 3.000000 0 441.000000 299.000000 726.112915 458.743561 0.702222 0.973080
177 1.000000 3.000000 0 401.000000 273.000000 369.146973 249.085419 0.268151 0.324638
178 1.000000 3.000000 0 368.000000 342.000000 454.085632 282.495422 0.981646 0.112262
179 1.000000 3.000000 0 401.000000 253.000000 368.337006 270.190094 0.393640 0.207545
180 1.000000 3.000000 0 353.000000 327.000000 421.425446 290.230652 0.945841 -0.432582
181 1.000000 3.000000 0 396.000000 338.000000 386.563080 224.655533 0.142468 0.684182
182 1.000000 3.000000 0 374.000000 296.000000 429.071991 262.233887 0.089116 0.743450
183 1.000000 3.000000 0 368.000000 293.000000 432.732422 264.585449 0.197454 0.630410
184 1.000000 3.000000 0 352.000000 266.000000 371.514954 236.054825 -0.096210 0.150732
185 1.000000 3.000000 0 400.000000 325.000000 377.218719 222.788681 -0.215884 0.867635
186 1.000000 3.000000 0 373.000000 286.000000 405.327728 252.757446 0.049976 0.474769
187 1.000000 3.000000 0 358.000000 330.000000 437.210754 287.915558 1.058763 -0.330188
188 1.000000 3.000000 0 441.000000 259.000000 341.613312 194.978683 0.367024 -0.522835
189 1.000000 3.000000 0 438.000000 324.000000 712.216003 441.025055 0.786269 0.906522
190 1.000000 3.000000 0 354.000000 347.000000 393.780151 296.212494 0.613112 0.102360
191 1.000000 3.000000 0 366.000000 297.000000 458.425232 280.824371 0.395621 0.781399
192 1.000000 3.000000 1 448.000000 317.000000 744.286621 485.926544 -0.644484 -1.012245
193 1.000000 3.000000 0 372.000000 318.000000 450.775299 273.274780 0.399812 0.689681
194 1.000000 3.000000 0 362.000000 323.000000 460.666992 286.174377 0.977633 0.135434
195 1.000000 3.000000 0 422.000000 265.000000 349.160370 239.490738 0.614262 -0.159497
196 1.000000 3.000000 0 400.000000 320.000000 380.634644 229.062607 -0.187491 0.927726
197 1.000000 3.000000 0 405.000000 276.000000 363.350067 243.419159 0.290527 0.327198
198 1.000000 3.000000 0 367.000000 323.000000 463.444031 283.444427 0.730525 0.474716
199 1.000000 3.000000 0 419.000000 321.000000 442.940186 273.581818 0.531357 -0.882119
0 1.000000 4.241793 564.000000 55.000000
1 1.000000 5.153274 480.000000 123.000000
2 1.000000 7.336517 188.000000 532.000000
3 1.000000 7.382791 26.000000 313.000000
4 1.000000 3.444595 59.000000 567.000000
5 1.000000 3.550760 579.000000 290.000000
6 1.000000 7.114814 389.000000 435.000000
7 1.000000 7.050072 401.000000 475.000000
8 1.000000 8.948747 684.000000 114.000000
9 1.000000 7.022514 659.000000 539.000000
10 1.000000 8.629060 654.000000 153.000000
11 1.000000 3.849644 533.000000 436.000000
12 1.000000 6.629068 65.000000 546.000000
13 1.000000 4.953838 217.000000 123.000000
14 1.000000 4.492902 635.000000 464.000000
15 1.000000 3.798596 730.000000 533.000000
16 1.000000 5.783333 649.000000 505.000000
17 1.000000 6.351821 61.000000 476.000000
18 1.000000 7.989658 632.000000 191.000000
19 1.000000 3.838305 55.000000 212.000000
